r1 void vitreous
174.46000 1.00183 1.35247
174.47000 1.00183 1.35247
174.48000 1.00183 1.35247
174.49000 1.00183 1.35246
174.50000 1.00183 1.35246
174.51000 1.00183 1.35246
174.52000 1.00183 1.35246
174.53000 1.00183 1.35246
174.54000 1.00183 1.35246
174.55000 1.00183 1.35246
174.56000 1.00183 1.35246
174.57000 1.00183 1.35246
174.58000 1.00182 1.35246
174.59000 1.00182 1.35246
174.60000 1.00182 1.35246
174.61000 1.00182 1.35246
174.62000 1.00182 1.35246
174.63000 1.00182 1.35246
174.64000 1.00182 1.35246
174.65000 1.00182 1.35246
174.66000 1.00182 1.35246
174.67000 1.00182 1.35246
174.68000 1.00182 1.35246
174.69000 1.00182 1.35246
174.70000 1.00182 1.35246
174.71000 1.00182 1.35246
174.72000 1.00182 1.35246
174.73000 1.00182 1.35246
174.74000 1.00182 1.35246
174.75000 1.00182 1.35246
174.76000 1.00182 1.35246
174.77000 1.00182 1.35246
174.78000 1.00182 1.35246
174.79000 1.00182 1.35246
174.80000 1.00182 1.35246
174.81000 1.00182 1.35246
174.82000 1.00182 1.35246
174.83000 1.00182 1.35246
174.84000 1.00182 1.35246
174.85000 1.00182 1.35246
174.86000 1.00182 1.35246
174.87000 1.00182 1.35246
174.88000 1.00182 1.35246
174.89000 1.00182 1.35246
174.90000 1.00182 1.35246
174.91000 1.00182 1.35246
174.92000 1.00182 1.35246
174.93000 1.00182 1.35246
174.94000 1.00182 1.35246
174.95000 1.00182 1.35246
174.96000 1.00182 1.35246
174.97000 1.00182 1.35246
174.98000 1.00182 1.35246
174.99000 1.00182 1.35246
175.00000 1.00182 1.35246
175.01000 1.00182 1.35246
175.02000 1.00182 1.35246
175.03000 1.00182 1.35246
175.04000 1.00182 1.35246
175.05000 1.00182 1.35246
175.06000 1.00182 1.35246
175.07000 1.00182 1.35246
175.08000 1.00182 1.35246
175.09000 1.00182 1.35246
175.10000 1.00182 1.35246
175.11000 1.00182 1.35246
175.12000 1.00182 1.35246
175.13000 1.00182 1.35246
175.14000 1.00182 1.35246
175.15000 1.00182 1.35246
175.16000 1.00182 1.35246
175.17000 1.00182 1.35246
175.18000 1.00182 1.35246
175.19000 1.00182 1.35246
175.20000 1.00182 1.35245
175.21000 1.00182 1.35245
175.22000 1.00182 1.35245
175.23000 1.00182 1.35245
175.24000 1.00182 1.35245
175.25000 1.00182 1.35245
175.26000 1.00182 1.35245
175.27000 1.00182 1.35245
175.28000 1.00182 1.35245
175.29000 1.00182 1.35245
175.30000 1.00182 1.35245
175.31000 1.00182 1.35245
175.32000 1.00182 1.35245
175.33000 1.00182 1.35245
175.34000 1.00182 1.35245
175.35000 1.00182 1.35245
175.36000 1.00182 1.35245
175.37000 1.00182 1.35245
175.38000 1.00182 1.35245
175.39000 1.00182 1.35245
175.40000 1.00182 1.35245
175.41000 1.00182 1.35245
175.42000 1.00182 1.35245
175.43000 1.00182 1.35245
175.44000 1.00182 1.35245
175.45000 1.00182 1.35245
175.46000 1.00182 1.35245
175.47000 1.00182 1.35245
175.48000 1.00182 1.35245
175.49000 1.00182 1.35245
175.50000 1.00182 1.35245
175.51000 1.00182 1.35245
175.52000 1.00182 1.35245
175.53000 1.00182 1.35245
175.54000 1.00181 1.35245
175.55000 1.00181 1.35245
175.56000 1.00181 1.35245
175.57000 1.00181 1.35245
175.58000 1.00181 1.35245
175.59000 1.00181 1.35245
175.60000 1.00181 1.35245
175.61000 1.00181 1.35245
175.62000 1.00181 1.35245
175.63000 1.00181 1.35245
175.64000 1.00181 1.35245
175.65000 1.00181 1.35245
175.66000 1.00181 1.35245
175.67000 1.00181 1.35245
175.68000 1.00181 1.35245
175.69000 1.00181 1.35245
175.70000 1.00181 1.35245
175.71000 1.00181 1.35245
175.72000 1.00181 1.35245
175.73000 1.00181 1.35245
175.74000 1.00181 1.35245
175.75000 1.00181 1.35245
175.76000 1.00181 1.35245
175.77000 1.00181 1.35245
175.78000 1.00181 1.35245
175.79000 1.00181 1.35245
175.80000 1.00181 1.35245
175.81000 1.00181 1.35245
175.82000 1.00181 1.35245
175.83000 1.00181 1.35245
175.84000 1.00181 1.35245
175.85000 1.00181 1.35245
175.86000 1.00181 1.35245
175.87000 1.00181 1.35245
175.88000 1.00181 1.35245
175.89000 1.00181 1.35245
175.90000 1.00181 1.35245
175.91000 1.00181 1.35245
175.92000 1.00181 1.35244
175.93000 1.00181 1.35244
175.94000 1.00181 1.35244
175.95000 1.00181 1.35244
175.96000 1.00181 1.35244
175.97000 1.00181 1.35244
175.98000 1.00181 1.35244
175.99000 1.00181 1.35244
176.00000 1.00181 1.35244
176.01000 1.00181 1.35244
176.02000 1.00181 1.35244
176.03000 1.00181 1.35244
176.04000 1.00181 1.35244
176.05000 1.00181 1.35244
176.06000 1.00181 1.35244
176.07000 1.00181 1.35244
176.08000 1.00181 1.35244
176.09000 1.00181 1.35244
176.10000 1.00181 1.35244
176.11000 1.00181 1.35244
176.12000 1.00181 1.35244
176.13000 1.00181 1.35244
176.14000 1.00181 1.35244
176.15000 1.00181 1.35244
176.16000 1.00181 1.35244
176.17000 1.00181 1.35244
176.18000 1.00181 1.35244
176.19000 1.00181 1.35244
176.20000 1.00181 1.35244
176.21000 1.00181 1.35244
176.22000 1.00181 1.35244
176.23000 1.00181 1.35244
176.24000 1.00181 1.35244
176.25000 1.00181 1.35244
176.26000 1.00181 1.35244
176.27000 1.00181 1.35244
176.28000 1.00181 1.35244
176.29000 1.00181 1.35244
176.30000 1.00181 1.35244
176.31000 1.00181 1.35244
176.32000 1.00181 1.35244
176.33000 1.00181 1.35244
176.34000 1.00181 1.35244
176.35000 1.00181 1.35244
176.36000 1.00181 1.35244
176.37000 1.00181 1.35244
176.38000 1.00181 1.35244
176.39000 1.00181 1.35244
176.40000 1.00181 1.35244
176.41000 1.00181 1.35244
176.42000 1.00181 1.35244
176.43000 1.00181 1.35244
176.44000 1.00181 1.35244
176.45000 1.00181 1.35244
176.46000 1.00181 1.35244
176.47000 1.00181 1.35244
176.48000 1.00181 1.35244
176.49000 1.00181 1.35244
176.50000 1.00181 1.35244
176.51000 1.00180 1.35244
176.52000 1.00180 1.35244
176.53000 1.00180 1.35244
176.54000 1.00180 1.35244
176.55000 1.00180 1.35244
176.56000 1.00180 1.35244
176.57000 1.00180 1.35244
176.58000 1.00180 1.35244
176.59000 1.00180 1.35244
176.60000 1.00180 1.35244
176.61000 1.00180 1.35244
176.62000 1.00180 1.35244
176.63000 1.00180 1.35244
176.64000 1.00180 1.35243
176.65000 1.00180 1.35243
176.66000 1.00180 1.35243
176.67000 1.00180 1.35243
176.68000 1.00180 1.35243
176.69000 1.00180 1.35243
176.70000 1.00180 1.35243
176.71000 1.00180 1.35243
176.72000 1.00180 1.35243
176.73000 1.00180 1.35243
176.74000 1.00180 1.35243
176.75000 1.00180 1.35243
176.76000 1.00180 1.35243
176.77000 1.00180 1.35243
176.78000 1.00180 1.35243
176.79000 1.00180 1.35243
176.80000 1.00180 1.35243
176.81000 1.00180 1.35243
176.82000 1.00180 1.35243
176.83000 1.00180 1.35243
176.84000 1.00180 1.35243
176.85000 1.00180 1.35243
176.86000 1.00180 1.35243
176.87000 1.00180 1.35243
176.88000 1.00180 1.35243
176.89000 1.00180 1.35243
176.90000 1.00180 1.35243
176.91000 1.00180 1.35243
176.92000 1.00180 1.35243
176.93000 1.00180 1.35243
176.94000 1.00180 1.35243
176.95000 1.00180 1.35243
176.96000 1.00180 1.35243
176.97000 1.00180 1.35243
176.98000 1.00180 1.35243
176.99000 1.00180 1.35243
177.00000 1.00180 1.35243
177.01000 1.00180 1.35243
177.02000 1.00180 1.35243
177.03000 1.00180 1.35243
177.04000 1.00180 1.35243
177.05000 1.00180 1.35243
177.06000 1.00180 1.35243
177.07000 1.00180 1.35243
177.08000 1.00180 1.35243
177.09000 1.00180 1.35243
177.10000 1.00180 1.35243
177.11000 1.00180 1.35243
177.12000 1.00180 1.35243
177.13000 1.00180 1.35243
177.14000 1.00180 1.35243
177.15000 1.00180 1.35243
177.16000 1.00180 1.35243
177.17000 1.00180 1.35243
177.18000 1.00180 1.35243
177.19000 1.00180 1.35243
177.20000 1.00180 1.35243
177.21000 1.00180 1.35243
177.22000 1.00180 1.35243
177.23000 1.00180 1.35243
177.24000 1.00180 1.35243
177.25000 1.00180 1.35243
177.26000 1.00180 1.35243
177.27000 1.00180 1.35243
177.28000 1.00180 1.35243
177.29000 1.00180 1.35243
177.30000 1.00180 1.35243
177.31000 1.00180 1.35243
177.32000 1.00180 1.35243
177.33000 1.00180 1.35243
177.34000 1.00180 1.35243
177.35000 1.00180 1.35243
177.36000 1.00180 1.35243
177.37000 1.00180 1.35242
177.38000 1.00180 1.35242
177.39000 1.00180 1.35242
177.40000 1.00180 1.35242
177.41000 1.00180 1.35242
177.42000 1.00180 1.35242
177.43000 1.00180 1.35242
177.44000 1.00180 1.35242
177.45000 1.00180 1.35242
177.46000 1.00180 1.35242
177.47000 1.00180 1.35242
177.48000 1.00180 1.35242
177.49000 1.00180 1.35242
177.50000 1.00179 1.35242
177.51000 1.00179 1.35242
177.52000 1.00179 1.35242
177.53000 1.00179 1.35242
177.54000 1.00179 1.35242
177.55000 1.00179 1.35242
177.56000 1.00179 1.35242
177.57000 1.00179 1.35242
177.58000 1.00179 1.35242
177.59000 1.00179 1.35242
177.60000 1.00179 1.35242
177.61000 1.00179 1.35242
177.62000 1.00179 1.35242
177.63000 1.00179 1.35242
177.64000 1.00179 1.35242
177.65000 1.00179 1.35242
177.66000 1.00179 1.35242
177.67000 1.00179 1.35242
177.68000 1.00179 1.35242
177.69000 1.00179 1.35242
177.70000 1.00179 1.35242
177.71000 1.00179 1.35242
177.72000 1.00179 1.35242
177.73000 1.00179 1.35242
177.74000 1.00179 1.35242
177.75000 1.00179 1.35242
177.76000 1.00179 1.35242
177.77000 1.00179 1.35242
177.78000 1.00179 1.35242
177.79000 1.00179 1.35242
177.80000 1.00179 1.35242
177.81000 1.00179 1.35242
177.82000 1.00179 1.35242
177.83000 1.00179 1.35242
177.84000 1.00179 1.35242
177.85000 1.00179 1.35242
177.86000 1.00179 1.35242
177.87000 1.00179 1.35242
177.88000 1.00179 1.35242
177.89000 1.00179 1.35242
177.90000 1.00179 1.35242
177.91000 1.00179 1.35242
177.92000 1.00179 1.35242
177.93000 1.00179 1.35242
177.94000 1.00179 1.35242
177.95000 1.00179 1.35242
177.96000 1.00179 1.35242
177.97000 1.00179 1.35242
177.98000 1.00179 1.35242
177.99000 1.00179 1.35242
178.00000 1.00179 1.35242
178.01000 1.00179 1.35242
178.02000 1.00179 1.35242
178.03000 1.00179 1.35242
178.04000 1.00179 1.35242
178.05000 1.00179 1.35242
178.06000 1.00179 1.35242
178.07000 1.00179 1.35242
178.08000 1.00179 1.35242
178.09000 1.00179 1.35242
178.10000 1.00179 1.35241
178.11000 1.00179 1.35241
178.12000 1.00179 1.35241
178.13000 1.00179 1.35241
178.14000 1.00179 1.35241
178.15000 1.00179 1.35241
178.16000 1.00179 1.35241
178.17000 1.00179 1.35241
178.18000 1.00179 1.35241
178.19000 1.00179 1.35241
178.20000 1.00179 1.35241
178.21000 1.00179 1.35241
178.22000 1.00179 1.35241
178.23000 1.00179 1.35241
178.24000 1.00179 1.35241
178.25000 1.00179 1.35241
178.26000 1.00179 1.35241
178.27000 1.00179 1.35241
178.28000 1.00179 1.35241
178.29000 1.00179 1.35241
178.30000 1.00179 1.35241
178.31000 1.00179 1.35241
178.32000 1.00179 1.35241
178.33000 1.00179 1.35241
178.34000 1.00179 1.35241
178.35000 1.00179 1.35241
178.36000 1.00179 1.35241
178.37000 1.00179 1.35241
178.38000 1.00179 1.35241
178.39000 1.00179 1.35241
178.40000 1.00179 1.35241
178.41000 1.00179 1.35241
178.42000 1.00179 1.35241
178.43000 1.00179 1.35241
178.44000 1.00179 1.35241
178.45000 1.00179 1.35241
178.46000 1.00179 1.35241
178.47000 1.00179 1.35241
178.48000 1.00179 1.35241
178.49000 1.00178 1.35241
178.50000 1.00178 1.35241
178.51000 1.00178 1.35241
178.52000 1.00178 1.35241
178.53000 1.00178 1.35241
178.54000 1.00178 1.35241
178.55000 1.00178 1.35241
178.56000 1.00178 1.35241
178.57000 1.00178 1.35241
178.58000 1.00178 1.35241
178.59000 1.00178 1.35241
178.60000 1.00178 1.35241
178.61000 1.00178 1.35241
178.62000 1.00178 1.35241
178.63000 1.00178 1.35241
178.64000 1.00178 1.35241
178.65000 1.00178 1.35241
178.66000 1.00178 1.35241
178.67000 1.00178 1.35241
178.68000 1.00178 1.35241
178.69000 1.00178 1.35241
178.70000 1.00178 1.35241
178.71000 1.00178 1.35241
178.72000 1.00178 1.35241
178.73000 1.00178 1.35241
178.74000 1.00178 1.35241
178.75000 1.00178 1.35241
178.76000 1.00178 1.35241
178.77000 1.00178 1.35241
178.78000 1.00178 1.35241
178.79000 1.00178 1.35241
178.80000 1.00178 1.35241
178.81000 1.00178 1.35241
178.82000 1.00178 1.35241
178.83000 1.00178 1.35241
178.84000 1.00178 1.35240
178.85000 1.00178 1.35240
178.86000 1.00178 1.35240
178.87000 1.00178 1.35240
178.88000 1.00178 1.35240
178.89000 1.00178 1.35240
178.90000 1.00178 1.35240
178.91000 1.00178 1.35240
178.92000 1.00178 1.35240
178.93000 1.00178 1.35240
178.94000 1.00178 1.35240
178.95000 1.00178 1.35240
178.96000 1.00178 1.35240
178.97000 1.00178 1.35240
178.98000 1.00178 1.35240
178.99000 1.00178 1.35240
179.00000 1.00178 1.35240
179.01000 1.00178 1.35240
179.02000 1.00178 1.35240
179.03000 1.00178 1.35240
179.04000 1.00178 1.35240
179.05000 1.00178 1.35240
179.06000 1.00178 1.35240
179.07000 1.00178 1.35240
179.08000 1.00178 1.35240
179.09000 1.00178 1.35240
179.10000 1.00178 1.35240
179.11000 1.00178 1.35240
179.12000 1.00178 1.35240
179.13000 1.00178 1.35240
179.14000 1.00178 1.35240
179.15000 1.00178 1.35240
179.16000 1.00178 1.35240
179.17000 1.00178 1.35240
179.18000 1.00178 1.35240
179.19000 1.00178 1.35240
179.20000 1.00178 1.35240
179.21000 1.00178 1.35240
179.22000 1.00178 1.35240
179.23000 1.00178 1.35240
179.24000 1.00178 1.35240
179.25000 1.00178 1.35240
179.26000 1.00178 1.35240
179.27000 1.00178 1.35240
179.28000 1.00178 1.35240
179.29000 1.00178 1.35240
179.30000 1.00178 1.35240
179.31000 1.00178 1.35240
179.32000 1.00178 1.35240
179.33000 1.00178 1.35240
179.34000 1.00178 1.35240
179.35000 1.00178 1.35240
179.36000 1.00178 1.35240
179.37000 1.00178 1.35240
179.38000 1.00178 1.35240
179.39000 1.00178 1.35240
179.40000 1.00178 1.35240
179.41000 1.00178 1.35240
179.42000 1.00178 1.35240
179.43000 1.00178 1.35240
179.44000 1.00178 1.35240
179.45000 1.00178 1.35240
179.46000 1.00178 1.35240
179.47000 1.00178 1.35240
179.48000 1.00178 1.35240
179.49000 1.00177 1.35240
179.50000 1.00177 1.35240
179.51000 1.00177 1.35240
179.52000 1.00177 1.35240
179.53000 1.00177 1.35240
179.54000 1.00177 1.35240
179.55000 1.00177 1.35240
179.56000 1.00177 1.35240
179.57000 1.00177 1.35240
179.58000 1.00177 1.35240
179.59000 1.00177 1.35239
179.60000 1.00177 1.35239
179.61000 1.00177 1.35239
179.62000 1.00177 1.35239
179.63000 1.00177 1.35239
179.64000 1.00177 1.35239
179.65000 1.00177 1.35239
179.66000 1.00177 1.35239
179.67000 1.00177 1.35239
179.68000 1.00177 1.35239
179.69000 1.00177 1.35239
179.70000 1.00177 1.35239
179.71000 1.00177 1.35239
179.72000 1.00177 1.35239
179.73000 1.00177 1.35239
179.74000 1.00177 1.35239
179.75000 1.00177 1.35239
179.76000 1.00177 1.35239
179.77000 1.00177 1.35239
179.78000 1.00177 1.35239
179.79000 1.00177 1.35239
179.80000 1.00177 1.35239
179.81000 1.00177 1.35239
179.82000 1.00177 1.35239
179.83000 1.00177 1.35239
179.84000 1.00177 1.35239
179.85000 1.00177 1.35239
179.86000 1.00177 1.35239
179.87000 1.00177 1.35239
179.88000 1.00177 1.35239
179.89000 1.00177 1.35239
179.90000 1.00177 1.35239
179.91000 1.00177 1.35239
179.92000 1.00177 1.35239
179.93000 1.00177 1.35239
179.94000 1.00177 1.35239
179.95000 1.00177 1.35239
179.96000 1.00177 1.35239
179.97000 1.00177 1.35239
179.98000 1.00177 1.35239
179.99000 1.00177 1.35239
180.00000 1.00177 1.35239
180.01000 1.00177 1.35239
180.02000 1.00177 1.35239
180.03000 1.00177 1.35239
180.04000 1.00177 1.35239
180.05000 1.00177 1.35239
180.06000 1.00177 1.35239
180.07000 1.00177 1.35239
180.08000 1.00177 1.35239
180.09000 1.00177 1.35239
180.10000 1.00177 1.35239
180.11000 1.00177 1.35239
180.12000 1.00177 1.35239
180.13000 1.00177 1.35239
180.14000 1.00177 1.35239
180.15000 1.00177 1.35239
180.16000 1.00177 1.35239
180.17000 1.00177 1.35239
180.18000 1.00177 1.35239
180.19000 1.00177 1.35239
180.20000 1.00177 1.35239
180.21000 1.00177 1.35239
180.22000 1.00177 1.35239
180.23000 1.00177 1.35239
180.24000 1.00177 1.35239
180.25000 1.00177 1.35239
180.26000 1.00177 1.35239
180.27000 1.00177 1.35239
180.28000 1.00177 1.35239
180.29000 1.00177 1.35239
180.30000 1.00177 1.35239
180.31000 1.00177 1.35239
180.32000 1.00177 1.35239
180.33000 1.00177 1.35239
180.34000 1.00177 1.35238
180.35000 1.00177 1.35238
180.36000 1.00177 1.35238
180.37000 1.00177 1.35238
180.38000 1.00177 1.35238
180.39000 1.00177 1.35238
180.40000 1.00177 1.35238
180.41000 1.00177 1.35238
180.42000 1.00177 1.35238
180.43000 1.00177 1.35238
180.44000 1.00177 1.35238
180.45000 1.00177 1.35238
180.46000 1.00177 1.35238
180.47000 1.00177 1.35238
180.48000 1.00177 1.35238
180.49000 1.00177 1.35238
180.50000 1.00177 1.35238
180.51000 1.00176 1.35238
180.52000 1.00176 1.35238
180.53000 1.00176 1.35238
180.54000 1.00176 1.35238
180.55000 1.00176 1.35238
180.56000 1.00176 1.35238
180.57000 1.00176 1.35238
180.58000 1.00176 1.35238
180.59000 1.00176 1.35238
180.60000 1.00176 1.35238
180.61000 1.00176 1.35238
180.62000 1.00176 1.35238
180.63000 1.00176 1.35238
180.64000 1.00176 1.35238
180.65000 1.00176 1.35238
180.66000 1.00176 1.35238
180.67000 1.00176 1.35238
180.68000 1.00176 1.35238
180.69000 1.00176 1.35238
180.70000 1.00176 1.35238
180.71000 1.00176 1.35238
180.72000 1.00176 1.35238
180.73000 1.00176 1.35238
180.74000 1.00176 1.35238
180.75000 1.00176 1.35238
180.76000 1.00176 1.35238
180.77000 1.00176 1.35238
180.78000 1.00176 1.35238
180.79000 1.00176 1.35238
180.80000 1.00176 1.35238
180.81000 1.00176 1.35238
180.82000 1.00176 1.35238
180.83000 1.00176 1.35238
180.84000 1.00176 1.35238
180.85000 1.00176 1.35238
180.86000 1.00176 1.35238
180.87000 1.00176 1.35238
180.88000 1.00176 1.35238
180.89000 1.00176 1.35238
180.90000 1.00176 1.35238
180.91000 1.00176 1.35238
180.92000 1.00176 1.35238
180.93000 1.00176 1.35238
180.94000 1.00176 1.35238
180.95000 1.00176 1.35238
180.96000 1.00176 1.35238
180.97000 1.00176 1.35238
180.98000 1.00176 1.35238
180.99000 1.00176 1.35238
181.00000 1.00176 1.35238
181.01000 1.00176 1.35238
181.02000 1.00176 1.35238
181.03000 1.00176 1.35238
181.04000 1.00176 1.35238
181.05000 1.00176 1.35238
181.06000 1.00176 1.35238
181.07000 1.00176 1.35238
181.08000 1.00176 1.35238
181.09000 1.00176 1.35238
181.10000 1.00176 1.35237
181.11000 1.00176 1.35237
181.12000 1.00176 1.35237
181.13000 1.00176 1.35237
181.14000 1.00176 1.35237
181.15000 1.00176 1.35237
181.16000 1.00176 1.35237
181.17000 1.00176 1.35237
181.18000 1.00176 1.35237
181.19000 1.00176 1.35237
181.20000 1.00176 1.35237
181.21000 1.00176 1.35237
181.22000 1.00176 1.35237
181.23000 1.00176 1.35237
181.24000 1.00176 1.35237
181.25000 1.00176 1.35237
181.26000 1.00176 1.35237
181.27000 1.00176 1.35237
181.28000 1.00176 1.35237
181.29000 1.00176 1.35237
181.30000 1.00176 1.35237
181.31000 1.00176 1.35237
181.32000 1.00176 1.35237
181.33000 1.00176 1.35237
181.34000 1.00176 1.35237
181.35000 1.00176 1.35237
181.36000 1.00176 1.35237
181.37000 1.00176 1.35237
181.38000 1.00176 1.35237
181.39000 1.00176 1.35237
181.40000 1.00176 1.35237
181.41000 1.00176 1.35237
181.42000 1.00176 1.35237
181.43000 1.00176 1.35237
181.44000 1.00176 1.35237
181.45000 1.00176 1.35237
181.46000 1.00176 1.35237
181.47000 1.00176 1.35237
181.48000 1.00176 1.35237
181.49000 1.00176 1.35237
181.50000 1.00176 1.35237
181.51000 1.00176 1.35237
181.52000 1.00176 1.35237
181.53000 1.00176 1.35237
181.54000 1.00175 1.35237
181.55000 1.00175 1.35237
181.56000 1.00175 1.35237
181.57000 1.00175 1.35237
181.58000 1.00175 1.35237
181.59000 1.00175 1.35237
181.60000 1.00175 1.35237
181.61000 1.00175 1.35237
181.62000 1.00175 1.35237
181.63000 1.00175 1.35237
181.64000 1.00175 1.35237
181.65000 1.00175 1.35237
181.66000 1.00175 1.35237
181.67000 1.00175 1.35237
181.68000 1.00175 1.35237
181.69000 1.00175 1.35237
181.70000 1.00175 1.35237
181.71000 1.00175 1.35237
181.72000 1.00175 1.35237
181.73000 1.00175 1.35237
181.74000 1.00175 1.35237
181.75000 1.00175 1.35237
181.76000 1.00175 1.35237
181.77000 1.00175 1.35237
181.78000 1.00175 1.35237
181.79000 1.00175 1.35237
181.80000 1.00175 1.35237
181.81000 1.00175 1.35237
181.82000 1.00175 1.35237
181.83000 1.00175 1.35237
181.84000 1.00175 1.35237
181.85000 1.00175 1.35237
181.86000 1.00175 1.35236
181.87000 1.00175 1.35236
181.88000 1.00175 1.35236
181.89000 1.00175 1.35236
181.90000 1.00175 1.35236
181.91000 1.00175 1.35236
181.92000 1.00175 1.35236
181.93000 1.00175 1.35236
181.94000 1.00175 1.35236
181.95000 1.00175 1.35236
181.96000 1.00175 1.35236
181.97000 1.00175 1.35236
181.98000 1.00175 1.35236
181.99000 1.00175 1.35236
182.00000 1.00175 1.35236
182.01000 1.00175 1.35236
182.02000 1.00175 1.35236
182.03000 1.00175 1.35236
182.04000 1.00175 1.35236
182.05000 1.00175 1.35236
182.06000 1.00175 1.35236
182.07000 1.00175 1.35236
182.08000 1.00175 1.35236
182.09000 1.00175 1.35236
182.10000 1.00175 1.35236
182.11000 1.00175 1.35236
182.12000 1.00175 1.35236
182.13000 1.00175 1.35236
182.14000 1.00175 1.35236
182.15000 1.00175 1.35236
182.16000 1.00175 1.35236
182.17000 1.00175 1.35236
182.18000 1.00175 1.35236
182.19000 1.00175 1.35236
182.20000 1.00175 1.35236
182.21000 1.00175 1.35236
182.22000 1.00175 1.35236
182.23000 1.00175 1.35236
182.24000 1.00175 1.35236
182.25000 1.00175 1.35236
182.26000 1.00175 1.35236
182.27000 1.00175 1.35236
182.28000 1.00175 1.35236
182.29000 1.00175 1.35236
182.30000 1.00175 1.35236
182.31000 1.00175 1.35236
182.32000 1.00175 1.35236
182.33000 1.00175 1.35236
182.34000 1.00175 1.35236
182.35000 1.00175 1.35236
182.36000 1.00175 1.35236
182.37000 1.00175 1.35236
182.38000 1.00175 1.35236
182.39000 1.00175 1.35236
182.40000 1.00175 1.35236
182.41000 1.00175 1.35236
182.42000 1.00175 1.35236
182.43000 1.00175 1.35236
182.44000 1.00175 1.35236
